"","country1","country2","year","exports"
"39297","Australia","Philippines",1980,244.44
"39298","Australia","Indonesia",1980,377.6
"39299","Australia","Papua New Guinea",1980,414.47
"39300","Australia","New Zealand",1980,1011.36
"39301","Australia","Solomon Islands",1980,25.4
"39302","Australia","Fiji",1980,171.48
"39303","Australia","Samoa",1980,12.73
"39304","Papua New Guinea","United States of America",1980,56.8
"39305","Papua New Guinea","Canada",1980,1
"39306","Papua New Guinea","Bahamas",1980,NA
"39307","Papua New Guinea","Cuba",1980,NA
"39308","Papua New Guinea","Haiti",1980,0
"39309","Papua New Guinea","Dominican Republic",1980,0
"39310","Papua New Guinea","Jamaica",1980,0
"39311","Papua New Guinea","Trinidad and Tobago",1980,0
"39312","Papua New Guinea","Barbados",1980,0
"39313","Papua New Guinea","Dominica",1980,NA
"39314","Papua New Guinea","Grenada",1980,NA
"39315","Papua New Guinea","St. Lucia",1980,NA
"39316","Papua New Guinea","St. Vincent and the Grenadines",1980,NA
"39317","Papua New Guinea","Mexico",1980,0
"39318","Papua New Guinea","Guatemala",1980,NA
"39319","Papua New Guinea","Honduras",1980,NA
"39320","Papua New Guinea","El Salvador",1980,0
"39321","Papua New Guinea","Nicaragua",1980,NA
"39322","Papua New Guinea","Costa Rica",1980,0
"39323","Papua New Guinea","Panama",1980,0.03
"39324","Papua New Guinea","Colombia",1980,0.24
"39325","Papua New Guinea","Venezuela",1980,0
"39326","Papua New Guinea","Guyana",1980,0
"39327","Papua New Guinea","Suriname",1980,0
"39328","Papua New Guinea","Ecuador",1980,0
"39329","Papua New Guinea","Peru",1980,0
"39330","Papua New Guinea","Brazil",1980,0.14
"39331","Papua New Guinea","Bolivia",1980,0
"39332","Papua New Guinea","Paraguay",1980,0
"39333","Papua New Guinea","Chile",1980,0.1
"39334","Papua New Guinea","Argentina",1980,0
"39335","Papua New Guinea","Uruguay",1980,NA
"39336","Papua New Guinea","United Kingdom",1980,53.1
"39337","Papua New Guinea","Ireland",1980,0.85
"39338","Papua New Guinea","Netherlands",1980,19.1
"39339","Papua New Guinea","Belgium",1980,14.54852
"39340","Papua New Guinea","Luxembourg",1980,0.6514753
"39341","Papua New Guinea","France",1980,15.3
"39342","Papua New Guinea","Switzerland",1980,1
"39343","Papua New Guinea","Spain",1980,49.63
"39344","Papua New Guinea","Portugal",1980,0.11
"39345","Papua New Guinea","German Federal Republic",1980,309.2
"39346","Papua New Guinea","German Democratic Republic",1980,0
"39347","Papua New Guinea","Poland",1980,0
"39348","Papua New Guinea","Austria",1980,1
"39349","Papua New Guinea","Hungary",1980,NA
"39350","Papua New Guinea","Czechoslovakia",1980,0
"39351","Papua New Guinea","Italy",1980,2.3
"39352","Papua New Guinea","Malta",1980,0
"39353","Papua New Guinea","Albania",1980,0
"39354","Papua New Guinea","Yugoslavia",1980,0
"39355","Papua New Guinea","Greece",1980,0
"39356","Papua New Guinea","Cyprus",1980,0
"39357","Papua New Guinea","Bulgaria",1980,0
"39358","Papua New Guinea","Romania",1980,0
"39359","Papua New Guinea","Russia",1980,0
"39360","Papua New Guinea","Finland",1980,0.37
"39361","Papua New Guinea","Sweden",1980,0.2
"39362","Papua New Guinea","Norway",1980,0.94
"39363","Papua New Guinea","Denmark",1980,3.16
"39364","Papua New Guinea","Iceland",1980,0
"39365","Papua New Guinea","Cape Verde",1980,NA
"39366","Papua New Guinea","Sao Tome and Principe",1980,NA
"39367","Papua New Guinea","Guinea-Bissau",1980,NA
"39368","Papua New Guinea","Equatorial Guinea",1980,NA
"39369","Papua New Guinea","Gambia",1980,NA
"39370","Papua New Guinea","Mali",1980,0
"39371","Papua New Guinea","Senegal",1980,0
"39372","Papua New Guinea","Benin",1980,NA
"39373","Papua New Guinea","Mauritania",1980,0
"39374","Papua New Guinea","Niger",1980,0
"39375","Papua New Guinea","Ivory Coast",1980,0
"39376","Papua New Guinea","Guinea",1980,0
"39377","Papua New Guinea","Burkina Faso",1980,NA
"39378","Papua New Guinea","Liberia",1980,0
"39379","Papua New Guinea","Sierra Leone",1980,0
"39380","Papua New Guinea","Ghana",1980,0
"39381","Papua New Guinea","Togo",1980,NA
"39382","Papua New Guinea","Cameroon",1980,NA
"39383","Papua New Guinea","Nigeria",1980,0
"39384","Papua New Guinea","Gabon",1980,NA
"39385","Papua New Guinea","Central African Republic",1980,NA
"39386","Papua New Guinea","Chad",1980,NA
"39387","Papua New Guinea","Congo",1980,0
"39388","Papua New Guinea","Democratic Republic of the Congo",1980,NA
"39389","Papua New Guinea","Uganda",1980,0
"39390","Papua New Guinea","Kenya",1980,0
"39391","Papua New Guinea","Tanzania",1980,0
"39392","Papua New Guinea","Burundi",1980,NA
"39393","Papua New Guinea","Rwanda",1980,NA
"39394","Papua New Guinea","Somalia",1980,NA
"39395","Papua New Guinea","Djibouti",1980,NA
"39396","Papua New Guinea","Ethiopia",1980,0
"39397","Papua New Guinea","Angola",1980,NA
"39398","Papua New Guinea","Mozambique",1980,NA
"39399","Papua New Guinea","Zambia",1980,0.01
"39400","Papua New Guinea","Zimbabwe",1980,0
"39401","Papua New Guinea","Malawi",1980,0
"39402","Papua New Guinea","South Africa",1980,0.1
"39403","Papua New Guinea","Lesotho",1980,0
"39404","Papua New Guinea","Botswana",1980,0
"39405","Papua New Guinea","Swaziland",1980,NA
"39406","Papua New Guinea","Madagascar",1980,NA
"39407","Papua New Guinea","Comoros",1980,NA
"39408","Papua New Guinea","Mauritius",1980,0
"39409","Papua New Guinea","Seychelles",1980,0
"39410","Papua New Guinea","Morocco",1980,0
"39411","Papua New Guinea","Algeria",1980,NA
"39412","Papua New Guinea","Tunisia",1980,0
"39413","Papua New Guinea","Libya",1980,NA
"39414","Papua New Guinea","Sudan",1980,0
"39415","Papua New Guinea","Iran",1980,0
"39416","Papua New Guinea","Turkey",1980,0
"39417","Papua New Guinea","Iraq",1980,0
"39418","Papua New Guinea","Egypt",1980,0
"39419","Papua New Guinea","Syria",1980,NA
"39420","Papua New Guinea","Lebanon",1980,0
"39421","Papua New Guinea","Jordan",1980,0.43
"39422","Papua New Guinea","Israel",1980,0
"39423","Papua New Guinea","Saudi Arabia",1980,0.2
"39424","Papua New Guinea","Yemen Arab Republic",1980,NA
"39425","Papua New Guinea","Yemen People's Republic",1980,NA
"39426","Papua New Guinea","Kuwait",1980,0
"39427","Papua New Guinea","Bahrain",1980,0
"39428","Papua New Guinea","Qatar",1980,NA
"39429","Papua New Guinea","United Arab Emirates",1980,0
"39430","Papua New Guinea","Oman",1980,0
"39431","Papua New Guinea","Afghanistan",1980,0.1
"39432","Papua New Guinea","China",1980,0
"39433","Papua New Guinea","Mongolia",1980,NA
"39434","Papua New Guinea","Taiwan",1980,NA
"39435","Papua New Guinea","North Korea",1980,0
"39436","Papua New Guinea","South Korea",1980,14.2
"39437","Papua New Guinea","Japan",1980,406.9
"39438","Papua New Guinea","India",1980,0
"39439","Papua New Guinea","Bhutan",1980,NA
"39440","Papua New Guinea","Pakistan",1980,0.01
"39441","Papua New Guinea","Bangladesh",1980,0
"39442","Papua New Guinea","Myanmar",1980,0
"39443","Papua New Guinea","Sri Lanka",1980,0.01
"39444","Papua New Guinea","Maldives",1980,NA
"39445","Papua New Guinea","Nepal",1980,0
"39446","Papua New Guinea","Thailand",1980,0.16
"39447","Papua New Guinea","Cambodia",1980,NA
"39448","Papua New Guinea","Laos",1980,0
"39449","Papua New Guinea","Vietnam",1980,0
"39450","Papua New Guinea","Malaysia",1980,0.15
"39451","Papua New Guinea","Singapore",1980,5.73
"39452","Papua New Guinea","Philippines",1980,5.95
"39453","Papua New Guinea","Indonesia",1980,0
"39454","Papua New Guinea","Australia",1980,105.8
"39455","Papua New Guinea","New Zealand",1980,5.13
"39456","Papua New Guinea","Solomon Islands",1980,4.44
"39457","Papua New Guinea","Fiji",1980,0.2
"39458","Papua New Guinea","Samoa",1980,0
"39459","New Zealand","United States of America",1980,793.3
"39460","New Zealand","Canada",1980,137.9
"39461","New Zealand","Bahamas",1980,0.81
"39462","New Zealand","Cuba",1980,0
"39463","New Zealand","Haiti",1980,0.22
"39464","New Zealand","Dominican Republic",1980,2.9
"39465","New Zealand","Jamaica",1980,4.87
"39466","New Zealand","Trinidad and Tobago",1980,14.25
"39467","New Zealand","Barbados",1980,5.66
"39468","New Zealand","Dominica",1980,0.23
"39469","New Zealand","Grenada",1980,0.3
"39470","New Zealand","St. Lucia",1980,0.45
"39471","New Zealand","St. Vincent and the Grenadines",1980,0.1
"39472","New Zealand","Mexico",1980,22.7
"39473","New Zealand","Guatemala",1980,0.9
"39474","New Zealand","Honduras",1980,0
"39475","New Zealand","El Salvador",1980,0
"39476","New Zealand","Nicaragua",1980,0
"39477","New Zealand","Costa Rica",1980,3.25
"39478","New Zealand","Panama",1980,7.86
"39479","New Zealand","Colombia",1980,0.03
"39480","New Zealand","Venezuela",1980,15.6
"39481","New Zealand","Guyana",1980,2.15
"39482","New Zealand","Suriname",1980,0.06
"39483","New Zealand","Ecuador",1980,0.34
"39484","New Zealand","Peru",1980,16.27
"39485","New Zealand","Brazil",1980,1.27
"39486","New Zealand","Bolivia",1980,0
"39487","New Zealand","Paraguay",1980,0
"39488","New Zealand","Chile",1980,0
"39489","New Zealand","Argentina",1980,9.9
"39490","New Zealand","Uruguay",1980,0.49
"39491","New Zealand","United Kingdom",1980,963.6
"39492","New Zealand","Ireland",1980,18.48
"39493","New Zealand","Netherlands",1980,35.5
"39494","New Zealand","Belgium",1980,103.9454
"39495","New Zealand","Luxembourg",1980,4.65462
"39496","New Zealand","France",1980,169.7
"39497","New Zealand","Switzerland",1980,13.3
"39498","New Zealand","Spain",1980,30.87
"39499","New Zealand","Portugal",1980,6.99
"39500","New Zealand","German Federal Republic",1980,153.1
"39501","New Zealand","German Democratic Republic",1980,8.09
"39502","New Zealand","Poland",1980,20.05
"39503","New Zealand","Austria",1980,12
"39504","New Zealand","Hungary",1980,0
"39505","New Zealand","Czechoslovakia",1980,19.41
"39506","New Zealand","Italy",1980,120.7
"39507","New Zealand","Malta",1980,5.28
"39508","New Zealand","Albania",1980,0
"39509","New Zealand","Yugoslavia",1980,20.21
"39510","New Zealand","Greece",1980,48.64
"39511","New Zealand","Cyprus",1980,6.81
"39512","New Zealand","Bulgaria",1980,0.68
"39513","New Zealand","Romania",1980,0.39
"39514","New Zealand","Russia",1980,225.46
"39515","New Zealand","Finland",1980,11.11
"39516","New Zealand","Sweden",1980,15.9
"39517","New Zealand","Norway",1980,9.8
"39518","New Zealand","Denmark",1980,19.1
"39519","New Zealand","Iceland",1980,4.1
"39520","New Zealand","Cape Verde",1980,0
"39521","New Zealand","Sao Tome and Principe",1980,0
"39522","New Zealand","Guinea-Bissau",1980,0
"39523","New Zealand","Equatorial Guinea",1980,0.05
"39524","New Zealand","Gambia",1980,0
"39525","New Zealand","Mali",1980,0
"39526","New Zealand","Senegal",1980,0.01
"39527","New Zealand","Benin",1980,0
"39528","New Zealand","Mauritania",1980,0.05
"39529","New Zealand","Niger",1980,0
"39530","New Zealand","Ivory Coast",1980,0
"39531","New Zealand","Guinea",1980,NA
"39532","New Zealand","Burkina Faso",1980,0
"39533","New Zealand","Liberia",1980,0
"39534","New Zealand","Sierra Leone",1980,0.03
"39535","New Zealand","Ghana",1980,0.21
"39536","New Zealand","Togo",1980,0
"39537","New Zealand","Cameroon",1980,0.04
"39538","New Zealand","Nigeria",1980,10.41
"39539","New Zealand","Gabon",1980,0
"39540","New Zealand","Central African Republic",1980,0
"39541","New Zealand","Chad",1980,0
"39542","New Zealand","Congo",1980,0
"39543","New Zealand","Democratic Republic of the Congo",1980,0
"39544","New Zealand","Uganda",1980,0
"39545","New Zealand","Kenya",1980,3.01
"39546","New Zealand","Tanzania",1980,0.4
"39547","New Zealand","Burundi",1980,0
"39548","New Zealand","Rwanda",1980,0
"39549","New Zealand","Somalia",1980,0.01
"39550","New Zealand","Djibouti",1980,0
"39551","New Zealand","Ethiopia",1980,0
"39552","New Zealand","Angola",1980,0.01
"39553","New Zealand","Mozambique",1980,0.78
"39554","New Zealand","Zambia",1980,0.02
"39555","New Zealand","Zimbabwe",1980,0.03
"39556","New Zealand","Malawi",1980,1.69
"39557","New Zealand","South Africa",1980,13.7
"39558","New Zealand","Lesotho",1980,0
"39559","New Zealand","Botswana",1980,NA
"39560","New Zealand","Swaziland",1980,0
"39561","New Zealand","Madagascar",1980,0
"39562","New Zealand","Comoros",1980,0
"39563","New Zealand","Mauritius",1980,12.92
"39564","New Zealand","Seychelles",1980,0.2
"39565","New Zealand","Morocco",1980,3.56
"39566","New Zealand","Algeria",1980,1.11
"39567","New Zealand","Tunisia",1980,2.67
"39568","New Zealand","Libya",1980,0
"39569","New Zealand","Sudan",1980,0
"39570","New Zealand","Iran",1980,80
"39571","New Zealand","Turkey",1980,0
"39572","New Zealand","Iraq",1980,48.73
"39573","New Zealand","Egypt",1980,3.44
"39574","New Zealand","Syria",1980,2
"39575","New Zealand","Lebanon",1980,0.29
"39576","New Zealand","Jordan",1980,7.26
"39577","New Zealand","Israel",1980,0.5
"39578","New Zealand","Saudi Arabia",1980,52.8
"39579","New Zealand","Yemen Arab Republic",1980,0.01
"39580","New Zealand","Yemen People's Republic",1980,0.12
"39581","New Zealand","Kuwait",1980,8.5
"39582","New Zealand","Bahrain",1980,8.61
"39583","New Zealand","Qatar",1980,3.42
"39584","New Zealand","United Arab Emirates",1980,18.4
"39585","New Zealand","Oman",1980,10.06
"39586","New Zealand","Afghanistan",1980,0.01
"39587","New Zealand","China",1980,156.5
"39588","New Zealand","Mongolia",1980,NA
"39589","New Zealand","Taiwan",1980,NA
"39590","New Zealand","North Korea",1980,0
"39591","New Zealand","South Korea",1980,75.7
"39592","New Zealand","Japan",1980,834.3
"39593","New Zealand","India",1980,10.95
"39594","New Zealand","Bhutan",1980,NA
"39595","New Zealand","Pakistan",1980,18.01
"39596","New Zealand","Bangladesh",1980,4.24
"39597","New Zealand","Myanmar",1980,0.46
"39598","New Zealand","Sri Lanka",1980,7.46
"39599","New Zealand","Maldives",1980,0.03
"39600","New Zealand","Nepal",1980,0.36
"39601","New Zealand","Thailand",1980,37.64
"39602","New Zealand","Cambodia",1980,0.01
"39603","New Zealand","Laos",1980,0
"39604","New Zealand","Vietnam",1980,0.18
"39605","New Zealand","Malaysia",1980,106
"39606","New Zealand","Singapore",1980,88.38
"39607","New Zealand","Philippines",1980,84.69
"39608","New Zealand","Indonesia",1980,75.5
"39609","New Zealand","Australia",1980,761.24
"39610","New Zealand","Papua New Guinea",1980,41.15
"39611","New Zealand","Solomon Islands",1980,5.77
"39612","New Zealand","Fiji",1980,81.91
"39613","New Zealand","Samoa",1980,20.16
"39614","Solomon Islands","United States of America",1980,15
"39615","Solomon Islands","Canada",1980,0
"39616","Solomon Islands","Bahamas",1980,0
"39617","Solomon Islands","Cuba",1980,NA
"39618","Solomon Islands","Haiti",1980,NA
"39619","Solomon Islands","Dominican Republic",1980,NA
"39620","Solomon Islands","Jamaica",1980,NA
"39621","Solomon Islands","Trinidad and Tobago",1980,NA
"39622","Solomon Islands","Barbados",1980,0.02
"39623","Solomon Islands","Dominica",1980,NA
"39624","Solomon Islands","Grenada",1980,NA
"39625","Solomon Islands","St. Lucia",1980,NA
"39626","Solomon Islands","St. Vincent and the Grenadines",1980,0
"39627","Solomon Islands","Mexico",1980,0
"39628","Solomon Islands","Guatemala",1980,NA
"39629","Solomon Islands","Honduras",1980,NA
"39630","Solomon Islands","El Salvador",1980,NA
"39631","Solomon Islands","Nicaragua",1980,NA
"39632","Solomon Islands","Costa Rica",1980,NA
"39633","Solomon Islands","Panama",1980,NA
"39634","Solomon Islands","Colombia",1980,NA
"39635","Solomon Islands","Venezuela",1980,NA
"39636","Solomon Islands","Guyana",1980,NA
"39637","Solomon Islands","Suriname",1980,NA
"39638","Solomon Islands","Ecuador",1980,NA
"39639","Solomon Islands","Peru",1980,NA
"39640","Solomon Islands","Brazil",1980,NA
"39641","Solomon Islands","Bolivia",1980,NA
"39642","Solomon Islands","Paraguay",1980,NA
"39643","Solomon Islands","Chile",1980,NA
"39644","Solomon Islands","Argentina",1980,NA
"39645","Solomon Islands","Uruguay",1980,NA
"39646","Solomon Islands","United Kingdom",1980,9.1
"39647","Solomon Islands","Ireland",1980,0.26
"39648","Solomon Islands","Netherlands",1980,2
"39649","Solomon Islands","Belgium",1980,0.095714
"39650","Solomon Islands","Luxembourg",1980,0.004286
"39651","Solomon Islands","France",1980,0.2
"39652","Solomon Islands","Switzerland",1980,0.1
"39653","Solomon Islands","Spain",1980,0
"39654","Solomon Islands","Portugal",1980,0
"39655","Solomon Islands","German Federal Republic",1980,8.3
"39656","Solomon Islands","German Democratic Republic",1980,NA
"39657","Solomon Islands","Poland",1980,NA
"39658","Solomon Islands","Austria",1980,0
"39659","Solomon Islands","Hungary",1980,NA
"39660","Solomon Islands","Czechoslovakia",1980,NA
"39661","Solomon Islands","Italy",1980,0.3
"39662","Solomon Islands","Malta",1980,0
"39663","Solomon Islands","Albania",1980,NA
"39664","Solomon Islands","Yugoslavia",1980,NA
"39665","Solomon Islands","Greece",1980,0
"39666","Solomon Islands","Cyprus",1980,NA
"39667","Solomon Islands","Bulgaria",1980,NA
"39668","Solomon Islands","Romania",1980,NA
"39669","Solomon Islands","Russia",1980,NA
"39670","Solomon Islands","Finland",1980,0
"39671","Solomon Islands","Sweden",1980,0.5
"39672","Solomon Islands","Norway",1980,0
"39673","Solomon Islands","Denmark",1980,0.15
"39674","Solomon Islands","Iceland",1980,0.01
"39675","Solomon Islands","Cape Verde",1980,NA
"39676","Solomon Islands","Sao Tome and Principe",1980,NA
"39677","Solomon Islands","Guinea-Bissau",1980,NA
"39678","Solomon Islands","Equatorial Guinea",1980,NA
"39679","Solomon Islands","Gambia",1980,NA
"39680","Solomon Islands","Mali",1980,NA
"39681","Solomon Islands","Senegal",1980,NA
"39682","Solomon Islands","Benin",1980,NA
"39683","Solomon Islands","Mauritania",1980,NA
"39684","Solomon Islands","Niger",1980,NA
"39685","Solomon Islands","Ivory Coast",1980,NA
"39686","Solomon Islands","Guinea",1980,NA
"39687","Solomon Islands","Burkina Faso",1980,NA
"39688","Solomon Islands","Liberia",1980,0
"39689","Solomon Islands","Sierra Leone",1980,NA
